id,round,page_name,time_spent,time_entered,time_done
Rx8A,4,S2,4,2023-01-17T15:39:49Z,2023-01-17T15:39:53Z
Rx8A,4,S3,3,2023-01-17T15:39:53Z,2023-01-17T15:39:56Z
Rx8A,5,S2,5,2023-01-17T15:39:56Z,2023-01-17T15:40:01Z
Rx8A,5,S3,6,2023-01-17T15:40:01Z,2023-01-17T15:40:07Z
Rx8A,6,S2,9,2023-01-17T15:40:07Z,2023-01-17T15:40:16Z
Rx8A,6,S3,2,2023-01-17T15:40:16Z,2023-01-17T15:40:18Z
Rx8A,7,S2,14,2023-01-17T15:40:18Z,2023-01-17T15:40:32Z
Rx8A,7,S3,2,2023-01-17T15:40:32Z,2023-01-17T15:40:34Z
Rx8A,8,S2,14,2023-01-17T15:40:34Z,2023-01-17T15:40:48Z
Rx8A,8,S3,2,2023-01-17T15:40:48Z,2023-01-17T15:40:50Z
Rx8A,9,S2,7,2023-01-17T15:40:50Z,2023-01-17T15:40:57Z
Rx8A,9,S3,1,2023-01-17T15:40:57Z,2023-01-17T15:40:58Z
Rx8A,10,S2,6,2023-01-17T15:40:58Z,2023-01-17T15:41:04Z
Rx8A,10,S3,4,2023-01-17T15:41:04Z,2023-01-17T15:41:08Z
Rx8A,10,S4,483,2023-01-17T15:41:08Z,2023-01-17T15:49:11Z
T2GK,1,S0,0,2023-01-22T16:38:03Z,2023-01-22T16:38:03Z
T2GK,1,S1,733,2023-01-22T16:38:03Z,2023-01-22T16:50:16Z
T2GK,1,S2,1069,2023-01-22T16:50:16Z,2023-01-22T17:08:05Z
T2GK,1,S3,69,2023-01-22T17:08:05Z,2023-01-22T17:09:14Z
T2GK,2,S2,674,2023-01-22T17:09:14Z,2023-01-22T17:20:28Z
T2GK,2,S3,11,2023-01-22T17:20:28Z,2023-01-22T17:20:39Z
T2GK,3,S2,92,2023-01-22T17:20:39Z,2023-01-22T17:22:11Z
T2GK,3,S3,6,2023-01-22T17:22:11Z,2023-01-22T17:22:17Z
T2GK,4,S2,26,2023-01-22T17:22:17Z,2023-01-22T17:22:43Z
T2GK,4,S3,2,2023-01-22T17:22:43Z,2023-01-22T17:22:45Z
T2GK,5,S2,75,2023-01-22T17:22:45Z,2023-01-22T17:24:00Z
T2GK,5,S3,2,2023-01-22T17:24:00Z,2023-01-22T17:24:02Z
T2GK,6,S2,49,2023-01-22T17:24:02Z,2023-01-22T17:24:51Z
T2GK,6,S3,2,2023-01-22T17:24:51Z,2023-01-22T17:24:53Z
T2GK,7,S2,184,2023-01-22T17:24:53Z,2023-01-22T17:27:57Z
T2GK,7,S3,3,2023-01-22T17:27:57Z,2023-01-22T17:28:00Z
T2GK,8,S2,28,2023-01-22T17:28:00Z,2023-01-22T17:28:28Z
T2GK,8,S3,2,2023-01-22T17:28:28Z,2023-01-22T17:28:30Z
T2GK,9,S2,43,2023-01-22T17:28:30Z,2023-01-22T17:29:13Z
T2GK,9,S3,2,2023-01-22T17:29:13Z,2023-01-22T17:29:15Z
T2GK,10,S2,91,2023-01-22T17:29:15Z,2023-01-22T17:30:46Z
T2GK,10,S3,16,2023-01-22T17:30:46Z,2023-01-22T17:31:02Z
T2GK,10,S4,364,2023-01-22T17:31:02Z,2023-01-22T17:37:06Z
VQ1v,1,S0,0,2023-01-18T17:53:12Z,2023-01-18T17:53:12Z
VQ1v,1,S1,2,2023-01-18T17:53:12Z,2023-01-18T17:53:14Z
Xfoj,1,S0,0,2023-01-23T17:35:35Z,2023-01-23T17:35:35Z
Xfoj,1,S1,102,2023-01-23T17:35:35Z,2023-01-23T17:37:17Z
Xfoj,1,S2,35,2023-01-23T17:37:17Z,2023-01-23T17:37:52Z
Xfoj,1,S3,26,2023-01-23T17:37:52Z,2023-01-23T17:38:18Z
Xfoj,2,S2,33,2023-01-23T17:38:18Z,2023-01-23T17:38:51Z
Xfoj,2,S3,18,2023-01-23T17:38:51Z,2023-01-23T17:39:09Z
Xfoj,3,S2,17,2023-01-23T17:39:09Z,2023-01-23T17:39:26Z
Xfoj,3,S3,19,2023-01-23T17:39:26Z,2023-01-23T17:39:45Z
Xfoj,4,S2,22,2023-01-23T17:39:45Z,2023-01-23T17:40:07Z
Xfoj,4,S3,17,2023-01-23T17:40:07Z,2023-01-23T17:40:24Z
Xfoj,5,S2,8,2023-01-23T17:40:24Z,2023-01-23T17:40:32Z
Xfoj,5,S3,24,2023-01-23T17:40:32Z,2023-01-23T17:40:56Z
Xfoj,6,S2,14,2023-01-23T17:40:56Z,2023-01-23T17:41:10Z
Xfoj,6,S3,16,2023-01-23T17:41:10Z,2023-01-23T17:41:26Z
Xfoj,7,S2,11,2023-01-23T17:41:26Z,2023-01-23T17:41:37Z
Xfoj,7,S3,13,2023-01-23T17:41:37Z,2023-01-23T17:41:50Z
Xfoj,8,S2,9,2023-01-23T17:41:50Z,2023-01-23T17:41:59Z
Xfoj,8,S3,5,2023-01-23T17:41:59Z,2023-01-23T17:42:04Z
Xfoj,9,S2,4,2023-01-23T17:42:04Z,2023-01-23T17:42:08Z
Xfoj,9,S3,3,2023-01-23T17:42:08Z,2023-01-23T17:42:11Z
Xfoj,10,S2,17,2023-01-23T17:42:11Z,2023-01-23T17:42:28Z
Xfoj,10,S3,24,2023-01-23T17:42:28Z,2023-01-23T17:42:52Z
YEf8,1,S0,0,2023-01-23T17:05:22Z,2023-01-23T17:05:22Z
YEf8,1,S1,134,2023-01-23T17:05:22Z,2023-01-23T17:07:36Z
YEf8,1,S2,27,2023-01-23T17:07:36Z,2023-01-23T17:08:03Z
YEf8,1,S3,26,2023-01-23T17:08:03Z,2023-01-23T17:08:29Z
YEf8,2,S2,47,2023-01-23T17:08:29Z,2023-01-23T17:09:16Z
YEf8,2,S3,24,2023-01-23T17:09:16Z,2023-01-23T17:09:40Z
YEf8,3,S2,18,2023-01-23T17:09:40Z,2023-01-23T17:09:58Z
YEf8,3,S3,55,2023-01-23T17:09:58Z,2023-01-23T17:10:53Z
YEf8,4,S2,40,2023-01-23T17:10:53Z,2023-01-23T17:11:33Z
YEf8,4,S3,20,2023-01-23T17:11:33Z,2023-01-23T17:11:53Z
YEf8,5,S2,5,2023-01-23T17:11:53Z,2023-01-23T17:11:58Z
YEf8,5,S3,1,2023-01-23T17:11:58Z,2023-01-23T17:11:59Z
YEf8,6,S2,17,2023-01-23T17:11:59Z,2023-01-23T17:12:16Z
YEf8,6,S3,1,2023-01-23T17:12:16Z,2023-01-23T17:12:17Z
YEf8,7,S2,5,2023-01-23T17:12:17Z,2023-01-23T17:12:22Z
YEf8,7,S3,1,2023-01-23T17:12:22Z,2023-01-23T17:12:23Z
YEf8,8,S2,4,2023-01-23T17:12:23Z,2023-01-23T17:12:27Z
YEf8,8,S3,3,2023-01-23T17:12:27Z,2023-01-23T17:12:30Z
YEf8,9,S2,4,2023-01-23T17:12:30Z,2023-01-23T17:12:34Z
YEf8,9,S3,4,2023-01-23T17:12:34Z,2023-01-23T17:12:38Z
YEf8,10,S2,11,2023-01-23T17:12:38Z,2023-01-23T17:12:49Z
YEf8,10,S3,2,2023-01-23T17:12:49Z,2023-01-23T17:12:51Z
YEf8,10,S4,66,2023-01-23T17:12:51Z,2023-01-23T17:13:57Z
ZI3K,1,S0,0,2023-01-17T15:33:46Z,2023-01-17T15:33:46Z
ZI3K,1,S1,69,2023-01-17T15:33:46Z,2023-01-17T15:34:55Z
ZI3K,1,S2,151,2023-01-17T15:34:55Z,2023-01-17T15:37:26Z
ZI3K,1,S3,39,2023-01-17T15:37:26Z,2023-01-17T15:38:05Z
ZI3K,2,S2,64,2023-01-17T15:38:05Z,2023-01-17T15:39:09Z
ZI3K,2,S3,13,2023-01-17T15:39:09Z,2023-01-17T15:39:22Z
ZI3K,3,S2,14,2023-01-17T15:39:22Z,2023-01-17T15:39:36Z
ZI3K,3,S3,15,2023-01-17T15:39:36Z,2023-01-17T15:39:51Z
ZI3K,4,S2,14,2023-01-17T15:39:51Z,2023-01-17T15:40:05Z
ZI3K,4,S3,5,2023-01-17T15:40:05Z,2023-01-17T15:40:10Z
ZI3K,5,S2,5,2023-01-17T15:40:10Z,2023-01-17T15:40:15Z
ZI3K,5,S3,3,2023-01-17T15:40:15Z,2023-01-17T15:40:18Z
ZI3K,6,S2,4,2023-01-17T15:40:18Z,2023-01-17T15:40:22Z
ZI3K,6,S3,3,2023-01-17T15:40:22Z,2023-01-17T15:40:25Z
ZI3K,7,S2,10,2023-01-17T15:40:25Z,2023-01-17T15:40:35Z
ZI3K,7,S3,5,2023-01-17T15:40:35Z,2023-01-17T15:40:40Z
ZI3K,8,S2,8,2023-01-17T15:40:40Z,2023-01-17T15:40:48Z
ZI3K,8,S3,1,2023-01-17T15:40:48Z,2023-01-17T15:40:49Z
ZI3K,9,S2,10,2023-01-17T15:40:49Z,2023-01-17T15:40:59Z
ZI3K,9,S3,1,2023-01-17T15:40:59Z,2023-01-17T15:41:00Z
ZI3K,10,S2,24,2023-01-17T15:41:00Z,2023-01-17T15:41:24Z
ZI3K,10,S3,1,2023-01-17T15:41:24Z,2023-01-17T15:41:25Z
ZI3K,10,S4,106,2023-01-17T15:41:25Z,2023-01-17T15:43:11Z
bDfX,1,S0,0,2023-01-17T17:38:40Z,2023-01-17T17:38:40Z
bDfX,1,S1,2,2023-01-17T17:38:40Z,2023-01-17T17:38:42Z
bDfX,1,S2,77,2023-01-17T17:38:42Z,2023-01-17T17:39:59Z
bDfX,1,S3,11,2023-01-17T17:39:59Z,2023-01-17T17:40:10Z
bDfX,2,S2,33,2023-01-17T17:40:10Z,2023-01-17T17:40:43Z
bDfX,2,S3,2,2023-01-17T17:40:43Z,2023-01-17T17:40:45Z
bDfX,3,S2,9,2023-01-17T17:40:45Z,2023-01-17T17:40:54Z
bDfX,3,S3,4,2023-01-17T17:40:54Z,2023-01-17T17:40:58Z
bDfX,4,S2,8,2023-01-17T17:40:58Z,2023-01-17T17:41:06Z
bDfX,4,S3,1,2023-01-17T17:41:06Z,2023-01-17T17:41:07Z
bDfX,5,S2,7,2023-01-17T17:41:07Z,2023-01-17T17:41:14Z
bDfX,5,S3,2,2023-01-17T17:41:14Z,2023-01-17T17:41:16Z
bDfX,6,S2,5,2023-01-17T17:41:16Z,2023-01-17T17:41:21Z
bDfX,6,S3,1,2023-01-17T17:41:21Z,2023-01-17T17:41:22Z
bDfX,7,S2,7,2023-01-17T17:41:22Z,2023-01-17T17:41:29Z
bDfX,7,S3,1,2023-01-17T17:41:29Z,2023-01-17T17:41:30Z
bDfX,8,S2,4,2023-01-17T17:41:30Z,2023-01-17T17:41:34Z
bDfX,8,S3,1,2023-01-17T17:41:34Z,2023-01-17T17:41:35Z
bDfX,9,S2,7,2023-01-17T17:41:35Z,2023-01-17T17:41:42Z
bDfX,9,S3,1,2023-01-17T17:41:42Z,2023-01-17T17:41:43Z
bDfX,10,S2,5,2023-01-17T17:41:43Z,2023-01-17T17:41:48Z
bDfX,10,S3,1,2023-01-17T17:41:48Z,2023-01-17T17:41:49Z
bDfX,10,S4,155,2023-01-17T17:41:49Z,2023-01-17T17:44:24Z
dMJ3,1,S0,0,2023-01-18T10:24:34Z,2023-01-18T10:24:34Z
dMJ3,1,S1,157,2023-01-18T10:24:34Z,2023-01-18T10:27:11Z
dMJ3,1,S2,19,2023-01-18T10:27:11Z,2023-01-18T10:27:30Z
dMJ3,1,S3,19,2023-01-18T10:27:30Z,2023-01-18T10:27:49Z
dMJ3,2,S2,21,2023-01-18T10:27:49Z,2023-01-18T10:28:10Z
dMJ3,2,S3,5,2023-01-18T10:28:10Z,2023-01-18T10:28:15Z
dMJ3,3,S2,13,2023-01-18T10:28:15Z,2023-01-18T10:28:28Z
dMJ3,3,S3,7,2023-01-18T10:28:28Z,2023-01-18T10:28:35Z
dMJ3,4,S2,4,2023-01-18T10:28:35Z,2023-01-18T10:28:39Z
dMJ3,4,S3,1,2023-01-18T10:28:39Z,2023-01-18T10:28:40Z
dMJ3,5,S2,8,2023-01-18T10:28:40Z,2023-01-18T10:28:48Z
dMJ3,5,S3,5,2023-01-18T10:28:48Z,2023-01-18T10:28:53Z
dMJ3,6,S2,4,2023-01-18T10:28:53Z,2023-01-18T10:28:57Z
dMJ3,6,S3,1,2023-01-18T10:28:57Z,2023-01-18T10:28:58Z
dMJ3,7,S2,10,2023-01-18T10:28:58Z,2023-01-18T10:29:08Z
dMJ3,7,S3,1,2023-01-18T10:29:08Z,2023-01-18T10:29:09Z
dMJ3,8,S2,11,2023-01-18T10:29:09Z,2023-01-18T10:29:20Z
dMJ3,8,S3,0,2023-01-18T10:29:20Z,2023-01-18T10:29:20Z
dMJ3,9,S2,11,2023-01-18T10:29:20Z,2023-01-18T10:29:31Z
dMJ3,9,S3,1,2023-01-18T10:29:31Z,2023-01-18T10:29:32Z
dMJ3,10,S2,6,2023-01-18T10:29:32Z,2023-01-18T10:29:38Z
dMJ3,10,S3,15,2023-01-18T10:29:38Z,2023-01-18T10:29:53Z
dMJ3,10,S4,72,2023-01-18T10:29:53Z,2023-01-18T10:31:05Z
dkGr,1,S0,0,2023-01-17T16:17:44Z,2023-01-17T16:17:44Z
dkGr,1,S1,9,2023-01-17T16:17:44Z,2023-01-17T16:17:53Z
dz6t,1,S0,0,2023-01-18T13:47:08Z,2023-01-18T13:47:08Z
dz6t,1,S1,18,2023-01-18T13:47:08Z,2023-01-18T13:47:26Z
dz6t,1,S2,146,2023-01-18T13:47:26Z,2023-01-18T13:49:52Z
dz6t,1,S3,4,2023-01-18T13:49:52Z,2023-01-18T13:49:56Z
dz6t,2,S2,11,2023-01-18T13:49:56Z,2023-01-18T13:50:07Z
dz6t,2,S3,132,2023-01-18T13:50:07Z,2023-01-18T13:52:19Z
dz6t,3,S2,8,2023-01-18T13:52:19Z,2023-01-18T13:52:27Z
dz6t,3,S3,2,2023-01-18T13:52:27Z,2023-01-18T13:52:29Z
dz6t,4,S2,33,2023-01-18T13:52:29Z,2023-01-18T13:53:02Z
dz6t,4,S3,5,2023-01-18T13:53:02Z,2023-01-18T13:53:07Z
dz6t,5,S2,86,2023-01-18T13:53:07Z,2023-01-18T13:54:33Z
dz6t,5,S3,3,2023-01-18T13:54:33Z,2023-01-18T13:54:36Z
dz6t,6,S2,5,2023-01-18T13:54:36Z,2023-01-18T13:54:41Z
dz6t,6,S3,3,2023-01-18T13:54:41Z,2023-01-18T13:54:44Z
dz6t,7,S2,8,2023-01-18T13:54:44Z,2023-01-18T13:54:52Z
dz6t,7,S3,13,2023-01-18T13:54:52Z,2023-01-18T13:55:05Z
dz6t,8,S2,8,2023-01-18T13:55:05Z,2023-01-18T13:55:13Z
dz6t,8,S3,8,2023-01-18T13:55:13Z,2023-01-18T13:55:21Z
dz6t,9,S2,179,2023-01-18T13:55:21Z,2023-01-18T13:58:20Z
dz6t,9,S3,2,2023-01-18T13:58:20Z,2023-01-18T13:58:22Z
dz6t,10,S2,19,2023-01-18T13:58:22Z,2023-01-18T13:58:41Z
dz6t,10,S3,3,2023-01-18T13:58:41Z,2023-01-18T13:58:44Z
j2eJ,1,S0,0,2023-01-18T22:27:30Z,2023-01-18T22:27:30Z
j2eJ,1,S1,3,2023-01-18T22:27:30Z,2023-01-18T22:27:33Z
j2eJ,1,S2,34,2023-01-18T22:27:33Z,2023-01-18T22:28:07Z
j2eJ,1,S3,17,2023-01-18T22:28:07Z,2023-01-18T22:28:24Z
j2eJ,2,S2,9,2023-01-18T22:28:24Z,2023-01-18T22:28:33Z
j2eJ,2,S3,2,2023-01-18T22:28:33Z,2023-01-18T22:28:35Z
j2eJ,3,S2,8,2023-01-18T22:28:35Z,2023-01-18T22:28:43Z
j2eJ,3,S3,2,2023-01-18T22:28:43Z,2023-01-18T22:28:45Z
j2eJ,4,S2,5,2023-01-18T22:28:45Z,2023-01-18T22:28:50Z
j2eJ,4,S3,2,2023-01-18T22:28:50Z,2023-01-18T22:28:52Z
j2eJ,5,S2,7,2023-01-18T22:28:52Z,2023-01-18T22:28:59Z
j2eJ,5,S3,1,2023-01-18T22:28:59Z,2023-01-18T22:29:00Z
j2eJ,6,S2,8,2023-01-18T22:29:00Z,2023-01-18T22:29:08Z
j2eJ,6,S3,1,2023-01-18T22:29:08Z,2023-01-18T22:29:09Z
j2eJ,7,S2,7,2023-01-18T22:29:09Z,2023-01-18T22:29:16Z
j2eJ,7,S3,1,2023-01-18T22:29:16Z,2023-01-18T22:29:17Z
j2eJ,8,S2,7,2023-01-18T22:29:17Z,2023-01-18T22:29:24Z
j2eJ,8,S3,1,2023-01-18T22:29:24Z,2023-01-18T22:29:25Z
j2eJ,9,S2,7,2023-01-18T22:29:25Z,2023-01-18T22:29:32Z
j2eJ,9,S3,1,2023-01-18T22:29:32Z,2023-01-18T22:29:33Z
j2eJ,10,S2,7,2023-01-18T22:29:33Z,2023-01-18T22:29:40Z
j2eJ,10,S3,2,2023-01-18T22:29:40Z,2023-01-18T22:29:42Z
j2eJ,10,S4,88,2023-01-18T22:29:42Z,2023-01-18T22:31:10Z
jM6g,1,S0,0,2023-01-20T08:49:48Z,2023-01-20T08:49:48Z
jM6g,1,S1,263,2023-01-20T08:49:48Z,2023-01-20T08:54:11Z
jM6g,1,S2,17,2023-01-20T08:54:11Z,2023-01-20T08:54:28Z
jM6g,1,S3,12,2023-01-20T08:54:28Z,2023-01-20T08:54:40Z
jM6g,2,S2,8,2023-01-20T08:54:40Z,2023-01-20T08:54:48Z
jM6g,2,S3,5,2023-01-20T08:54:48Z,2023-01-20T08:54:53Z
jM6g,3,S2,6,2023-01-20T08:54:53Z,2023-01-20T08:54:59Z
jM6g,3,S3,23,2023-01-20T08:54:59Z,2023-01-20T08:55:22Z
jM6g,4,S2,31,2023-01-20T08:55:22Z,2023-01-20T08:55:53Z
jM6g,4,S3,4,2023-01-20T08:55:53Z,2023-01-20T08:55:57Z
jM6g,5,S2,11,2023-01-20T08:55:57Z,2023-01-20T08:56:08Z
jM6g,5,S3,3,2023-01-20T08:56:08Z,2023-01-20T08:56:11Z
jM6g,6,S2,7,2023-01-20T08:56:11Z,2023-01-20T08:56:18Z
jM6g,6,S3,2,2023-01-20T08:56:18Z,2023-01-20T08:56:20Z
jM6g,7,S2,11,2023-01-20T08:56:20Z,2023-01-20T08:56:31Z
jM6g,7,S3,1,2023-01-20T08:56:31Z,2023-01-20T08:56:32Z
jM6g,8,S2,9,2023-01-20T08:56:32Z,2023-01-20T08:56:41Z
jM6g,8,S3,2,2023-01-20T08:56:41Z,2023-01-20T08:56:43Z
jM6g,9,S2,5,2023-01-20T08:56:43Z,2023-01-20T08:56:48Z
jM6g,9,S3,1,2023-01-20T08:56:48Z,2023-01-20T08:56:49Z
jM6g,10,S2,15,2023-01-20T08:56:49Z,2023-01-20T08:57:04Z
jM6g,10,S3,12,2023-01-20T08:57:04Z,2023-01-20T08:57:16Z
jM6g,10,S4,97,2023-01-20T08:57:16Z,2023-01-20T08:58:53Z
lWcV,1,S0,0,2023-01-20T09:42:17Z,2023-01-20T09:42:17Z
lWcV,1,S1,267,2023-01-20T09:42:17Z,2023-01-20T09:46:44Z
lWcV,1,S2,21,2023-01-20T09:46:44Z,2023-01-20T09:47:05Z
lWcV,1,S3,29,2023-01-20T09:47:05Z,2023-01-20T09:47:34Z
lWcV,2,S2,15,2023-01-20T09:47:34Z,2023-01-20T09:47:49Z
lWcV,2,S3,3,2023-01-20T09:47:49Z,2023-01-20T09:47:52Z
lWcV,3,S2,10,2023-01-20T09:47:52Z,2023-01-20T09:48:02Z
lWcV,3,S3,3,2023-01-20T09:48:02Z,2023-01-20T09:48:05Z
lWcV,4,S2,15,2023-01-20T09:48:05Z,2023-01-20T09:48:20Z
lWcV,4,S3,2,2023-01-20T09:48:20Z,2023-01-20T09:48:22Z
lWcV,5,S2,10,2023-01-20T09:48:22Z,2023-01-20T09:48:32Z
lWcV,5,S3,4,2023-01-20T09:48:32Z,2023-01-20T09:48:36Z
lWcV,6,S2,10,2023-01-20T09:48:36Z,2023-01-20T09:48:46Z
lWcV,6,S3,2,2023-01-20T09:48:46Z,2023-01-20T09:48:48Z
lWcV,7,S2,14,2023-01-20T09:48:48Z,2023-01-20T09:49:02Z
lWcV,7,S3,1,2023-01-20T09:49:02Z,2023-01-20T09:49:03Z
lWcV,8,S2,5,2023-01-20T09:49:03Z,2023-01-20T09:49:08Z
lWcV,8,S3,9,2023-01-20T09:49:08Z,2023-01-20T09:49:17Z
lWcV,9,S2,10,2023-01-20T09:49:17Z,2023-01-20T09:49:27Z
lWcV,9,S3,1,2023-01-20T09:49:27Z,2023-01-20T09:49:28Z
lWcV,10,S2,8,2023-01-20T09:49:28Z,2023-01-20T09:49:36Z
lWcV,10,S3,2,2023-01-20T09:49:36Z,2023-01-20T09:49:38Z
lWcV,10,S4,387,2023-01-20T09:49:38Z,2023-01-20T09:56:05Z
mAIr,1,S0,0,2023-01-19T16:18:11Z,2023-01-19T16:18:11Z
mAIr,1,S1,272,2023-01-19T16:18:11Z,2023-01-19T16:22:43Z
mAIr,1,S2,58,2023-01-19T16:22:43Z,2023-01-19T16:23:41Z
mAIr,1,S3,25,2023-01-19T16:23:41Z,2023-01-19T16:24:06Z
mAIr,2,S2,26,2023-01-19T16:24:06Z,2023-01-19T16:24:32Z
mAIr,2,S3,16,2023-01-19T16:24:32Z,2023-01-19T16:24:48Z
mAIr,3,S2,23,2023-01-19T16:24:48Z,2023-01-19T16:25:11Z
mAIr,3,S3,16,2023-01-19T16:25:11Z,2023-01-19T16:25:27Z
mAIr,4,S2,13,2023-01-19T16:25:27Z,2023-01-19T16:25:40Z
mAIr,4,S3,6,2023-01-19T16:25:40Z,2023-01-19T16:25:46Z
mAIr,5,S2,19,2023-01-19T16:25:46Z,2023-01-19T16:26:05Z
mAIr,5,S3,5,2023-01-19T16:26:05Z,2023-01-19T16:26:10Z
mAIr,6,S2,10,2023-01-19T16:26:10Z,2023-01-19T16:26:20Z
mAIr,6,S3,2,2023-01-19T16:26:20Z,2023-01-19T16:26:22Z
mAIr,7,S2,12,2023-01-19T16:26:22Z,2023-01-19T16:26:34Z
mAIr,7,S3,4,2023-01-19T16:26:34Z,2023-01-19T16:26:38Z
mAIr,8,S2,15,2023-01-19T16:26:38Z,2023-01-19T16:26:53Z
mAIr,8,S3,4,2023-01-19T16:26:53Z,2023-01-19T16:26:57Z
mAIr,9,S2,7,2023-01-19T16:26:57Z,2023-01-19T16:27:04Z
mAIr,9,S3,2,2023-01-19T16:27:04Z,2023-01-19T16:27:06Z
mAIr,10,S2,8,2023-01-19T16:27:06Z,2023-01-19T16:27:14Z
mAIr,10,S3,2,2023-01-19T16:27:14Z,2023-01-19T16:27:16Z
mAIr,10,S4,208,2023-01-19T16:27:16Z,2023-01-19T16:30:44Z
qCdw,1,S0,0,2023-01-18T08:15:40Z,2023-01-18T08:15:40Z
qCdw,1,S1,42,2023-01-18T08:15:40Z,2023-01-18T08:16:22Z
qCdw,1,S2,6,2023-01-18T08:16:22Z,2023-01-18T08:16:28Z
qCdw,1,S3,6,2023-01-18T08:16:28Z,2023-01-18T08:16:34Z
qCdw,2,S2,3,2023-01-18T08:16:34Z,2023-01-18T08:16:37Z
qCdw,2,S3,5,2023-01-18T08:16:37Z,2023-01-18T08:16:42Z
qCdw,3,S2,5,2023-01-18T08:16:42Z,2023-01-18T08:16:47Z
qCdw,3,S3,3,2023-01-18T08:16:47Z,2023-01-18T08:16:50Z
qCdw,4,S2,6,2023-01-18T08:16:50Z,2023-01-18T08:16:56Z
qCdw,4,S3,3,2023-01-18T08:16:56Z,2023-01-18T08:16:59Z
qCdw,5,S2,4,2023-01-18T08:16:59Z,2023-01-18T08:17:03Z
qCdw,5,S3,3,2023-01-18T08:17:03Z,2023-01-18T08:17:06Z
qCdw,6,S2,3,2023-01-18T08:17:06Z,2023-01-18T08:17:09Z
qCdw,6,S3,1,2023-01-18T08:17:09Z,2023-01-18T08:17:10Z
qCdw,7,S2,3,2023-01-18T08:17:10Z,2023-01-18T08:17:13Z
qCdw,7,S3,3,2023-01-18T08:17:13Z,2023-01-18T08:17:16Z
qCdw,8,S2,3,2023-01-18T08:17:16Z,2023-01-18T08:17:19Z
qCdw,8,S3,2,2023-01-18T08:17:19Z,2023-01-18T08:17:21Z
qCdw,9,S2,5,2023-01-18T08:17:21Z,2023-01-18T08:17:26Z
qCdw,9,S3,3,2023-01-18T08:17:26Z,2023-01-18T08:17:29Z
qCdw,10,S2,5,2023-01-18T08:17:29Z,2023-01-18T08:17:34Z
qCdw,10,S3,15,2023-01-18T08:17:34Z,2023-01-18T08:17:49Z
qCdw,10,S4,289,2023-01-18T08:17:49Z,2023-01-18T08:22:38Z
s4UE,1,S0,0,2023-01-17T16:31:11Z,2023-01-17T16:31:11Z
s4UE,1,S1,922,2023-01-17T16:31:11Z,2023-01-17T16:46:33Z
s4UE,1,S2,74,2023-01-17T16:46:33Z,2023-01-17T16:47:47Z
s4UE,1,S3,23,2023-01-17T16:47:47Z,2023-01-17T16:48:10Z
s4UE,2,S2,17,2023-01-17T16:48:10Z,2023-01-17T16:48:27Z
s4UE,2,S3,5,2023-01-17T16:48:27Z,2023-01-17T16:48:32Z
s4UE,3,S2,4,2023-01-17T16:48:32Z,2023-01-17T16:48:36Z
s4UE,3,S3,8,2023-01-17T16:48:36Z,2023-01-17T16:48:44Z
s4UE,4,S2,6,2023-01-17T16:48:44Z,2023-01-17T16:48:50Z
s4UE,4,S3,4,2023-01-17T16:48:50Z,2023-01-17T16:48:54Z
s4UE,5,S2,3,2023-01-17T16:48:54Z,2023-01-17T16:48:57Z
s4UE,5,S3,2,2023-01-17T16:48:57Z,2023-01-17T16:48:59Z
s4UE,6,S2,5,2023-01-17T16:48:59Z,2023-01-17T16:49:04Z
s4UE,6,S3,1,2023-01-17T16:49:04Z,2023-01-17T16:49:05Z
s4UE,7,S2,3,2023-01-17T16:49:05Z,2023-01-17T16:49:08Z
s4UE,7,S3,1,2023-01-17T16:49:08Z,2023-01-17T16:49:09Z
s4UE,8,S2,3,2023-01-17T16:49:09Z,2023-01-17T16:49:12Z
s4UE,8,S3,3,2023-01-17T16:49:12Z,2023-01-17T16:49:15Z
s4UE,9,S2,4,2023-01-17T16:49:15Z,2023-01-17T16:49:19Z
s4UE,9,S3,1,2023-01-17T16:49:19Z,2023-01-17T16:49:20Z
s4UE,10,S2,3,2023-01-17T16:49:20Z,2023-01-17T16:49:23Z
s4UE,10,S3,9,2023-01-17T16:49:23Z,2023-01-17T16:49:32Z
s4UE,10,S4,509,2023-01-17T16:49:32Z,2023-01-17T16:58:01Z
ucQQ,1,S0,0,2023-01-18T13:17:40Z,2023-01-18T13:17:40Z
ucQQ,1,S1,1,2023-01-18T13:17:40Z,2023-01-18T13:17:41Z
ucQQ,1,S2,834,2023-01-18T13:17:41Z,2023-01-18T13:31:35Z
ucQQ,1,S3,4,2023-01-18T13:31:35Z,2023-01-18T13:31:39Z
ucQQ,2,S2,12,2023-01-18T13:31:39Z,2023-01-18T13:31:51Z
ucQQ,2,S3,6,2023-01-18T13:31:51Z,2023-01-18T13:31:57Z
ucQQ,3,S2,14,2023-01-18T13:31:57Z,2023-01-18T13:32:11Z
ucQQ,3,S3,5,2023-01-18T13:32:11Z,2023-01-18T13:32:16Z
ucQQ,4,S2,6,2023-01-18T13:32:16Z,2023-01-18T13:32:22Z
ucQQ,4,S3,14,2023-01-18T13:32:22Z,2023-01-18T13:32:36Z
ucQQ,5,S2,20,2023-01-18T13:32:36Z,2023-01-18T13:32:56Z
ucQQ,5,S3,6,2023-01-18T13:32:56Z,2023-01-18T13:33:02Z
ucQQ,6,S2,13,2023-01-18T13:33:02Z,2023-01-18T13:33:15Z
