id,round,page_name,time_spent,time_entered,time_done
xf1W,10,S2,4,2021-02-01T14:07:08Z,2021-02-01T14:07:12Z
xf1W,10,S3,23,2021-02-01T14:07:12Z,2021-02-01T14:07:35Z
xf1W,10,S4,61,2021-02-01T14:07:35Z,2021-02-01T14:08:36Z
ycQa,1,S1,132,2021-02-01T14:47:04Z,2021-02-01T14:49:16Z
ycQa,1,S2,45,2021-02-01T14:49:16Z,2021-02-01T14:50:01Z
ycQa,1,S3,17,2021-02-01T14:50:01Z,2021-02-01T14:50:18Z
ycQa,2,S2,40,2021-02-01T14:50:18Z,2021-02-01T14:50:58Z
ycQa,2,S3,16,2021-02-01T14:50:58Z,2021-02-01T14:51:14Z
ycQa,3,S2,13,2021-02-01T14:51:14Z,2021-02-01T14:51:27Z
ycQa,3,S3,6,2021-02-01T14:51:27Z,2021-02-01T14:51:33Z
ycQa,4,S2,21,2021-02-01T14:51:33Z,2021-02-01T14:51:54Z
ycQa,4,S3,11,2021-02-01T14:51:54Z,2021-02-01T14:52:05Z
ycQa,5,S2,15,2021-02-01T14:52:05Z,2021-02-01T14:52:20Z
ycQa,5,S3,4,2021-02-01T14:52:20Z,2021-02-01T14:52:24Z
ycQa,6,S2,14,2021-02-01T14:52:24Z,2021-02-01T14:52:38Z
ycQa,6,S3,3,2021-02-01T14:52:38Z,2021-02-01T14:52:41Z
ycQa,7,S2,21,2021-02-01T14:52:41Z,2021-02-01T14:53:02Z
ycQa,7,S3,2,2021-02-01T14:53:02Z,2021-02-01T14:53:04Z
ycQa,8,S2,30,2021-02-01T14:53:04Z,2021-02-01T14:53:34Z
ycQa,8,S3,3,2021-02-01T14:53:34Z,2021-02-01T14:53:37Z
ycQa,9,S2,10,2021-02-01T14:53:37Z,2021-02-01T14:53:47Z
ycQa,9,S3,5,2021-02-01T14:53:47Z,2021-02-01T14:53:52Z
ycQa,10,S2,13,2021-02-01T14:53:52Z,2021-02-01T14:54:05Z
ycQa,10,S3,3,2021-02-01T14:54:05Z,2021-02-01T14:54:08Z
ycQa,10,S4,63,2021-02-01T14:54:08Z,2021-02-01T14:55:11Z
ZI3K,1,S1,407,2021-02-01T10:07:11Z,2021-02-01T10:13:58Z
ZI3K,1,S2,67,2021-02-01T10:13:58Z,2021-02-01T10:15:05Z
ZI3K,1,S3,25,2021-02-01T10:15:05Z,2021-02-01T10:15:30Z
ZI3K,2,S2,33,2021-02-01T10:15:30Z,2021-02-01T10:16:03Z
ZI3K,2,S3,33,2021-02-01T10:16:03Z,2021-02-01T10:16:36Z
ZI3K,3,S2,63,2021-02-01T10:16:36Z,2021-02-01T10:17:39Z
ZI3K,3,S3,19,2021-02-01T10:17:39Z,2021-02-01T10:17:58Z
ZI3K,4,S2,64,2021-02-01T10:17:58Z,2021-02-01T10:19:02Z
ZI3K,4,S3,37,2021-02-01T10:19:02Z,2021-02-01T10:19:39Z
ZI3K,5,S2,16,2021-02-01T10:19:39Z,2021-02-01T10:19:55Z
ZI3K,5,S3,6,2021-02-01T10:19:55Z,2021-02-01T10:20:01Z
ZI3K,6,S2,41,2021-02-01T10:20:01Z,2021-02-01T10:20:42Z
ZI3K,6,S3,4,2021-02-01T10:20:42Z,2021-02-01T10:20:46Z
ZI3K,7,S2,33,2021-02-01T10:20:46Z,2021-02-01T10:21:19Z
ZI3K,7,S3,23,2021-02-01T10:21:19Z,2021-02-01T10:21:42Z
ZI3K,8,S2,63,2021-02-01T10:21:42Z,2021-02-01T10:22:45Z
ZI3K,8,S3,8,2021-02-01T10:22:45Z,2021-02-01T10:22:53Z
ZI3K,9,S2,13,2021-02-01T10:22:53Z,2021-02-01T10:23:06Z
ZI3K,9,S3,5,2021-02-01T10:23:06Z,2021-02-01T10:23:11Z
ZI3K,10,S2,58,2021-02-01T10:23:11Z,2021-02-01T10:24:09Z
ZI3K,10,S3,4,2021-02-01T10:24:09Z,2021-02-01T10:24:13Z
ZI3K,10,S4,172,2021-02-01T10:24:13Z,2021-02-01T10:27:05Z
